eta,gamma,controller,precision,diverged,converged,converged_step,final_loss,log_final_loss,final_alpha,min_alpha,min_update_cosine,max_grad_sat
0.34145488738336005,1.122462048309373,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,63.0,6.103515625e-05,-4.214419932180256,1.0,1.0,0.487713098526001,0.0
0.42576177390469155,1.122462048309373,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,50.0,3.0517578125e-05,-4.515449920728757,1.0,1.0,0.49507376551628113,0.0
0.5308844442309882,1.122462048309373,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,40.0,3.0517578125e-05,-4.515449920728757,1.0,1.0,0.5076730847358704,0.0
0.6619624174845152,1.122462048309373,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,32.0,1.52587890625e-05,-4.816479902161777,1.0,1.0,0.40824827551841736,0.0
0.8254041852680182,1.122462048309373,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,26.0,1.52587890625e-05,-4.816479902161777,1.0,1.0,0.6000000238418579,0.0
1.0292005271944276,1.122462048309373,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,20.0,0.0,-12.0,1.0,1.0,0.48507124185562134,0.0
1.2833151855576512,1.122462048309373,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,16.0,0.0,-12.0,1.0,1.0,0.8660253882408142,0.0
1.600171999495828,1.122462048309373,none,"ap_fixed<16,6,AP_RND,AP_SAT>",True,False,,1502.7506103515625,,1.0,1.0,0.9977601170539856,0.0
1.9952623149688795,1.122462048309373,none,"ap_fixed<16,6,AP_RND,AP_SAT>",True,False,,1750.2677001953125,,1.0,1.0,0.9875178933143616,0.0
0.01,1.189207115002721,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,False,,0.0694122314453125,-1.1585639937874872,1.0,1.0,0.4152875244617462,0.0
0.012469049049711741,1.189207115002721,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,False,,0.0449981689453125,-1.3468051580622498,1.0,1.0,0.41474324464797974,0.0
0.015547718420411735,1.189207115002721,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,False,,0.028778076171875,-1.5409382422072984,1.0,1.0,0.4153212904930115,0.0
0.019386526359522076,1.189207115002721,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,False,,0.0180816650390625,-1.7427615802535579,1.0,1.0,0.4160971939563751,0.0
0.024173154808041036,1.189207115002721,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,False,,0.0113677978515625,-1.9443236578372023,1.0,1.0,0.4147239923477173,0.0
