eta,gamma,controller,precision,diverged,converged,converged_step,final_loss,log_final_loss,final_alpha,min_alpha,min_update_cosine,max_grad_sat,max_curvature_proxy,max_curvature_for_control,max_hessian_lambda,max_hessian_spectral_norm,max_margin_lambda_raw,max_margin_lambda_ctrl,max_margin_norm_raw,max_margin_norm_ctrl,max_spectral_radius_raw,max_spectral_radius_ctrl,final_margin_lambda_raw,final_margin_lambda_ctrl,min_controller_feasible,min_alpha_min_bound,max_alpha_min_bound,min_alpha_max_bound,max_alpha_max_bound
1.2833151855576512,1.0,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,1.52587890625e-05,-4.816479902161777,0.7792326211929321,0.7232037782669067,0.6324555277824402,0.0,1.0774719715118408,1.0774719715118408,1.082200634657274,1.082200634657274,1.3888045041358776,1.3888045041358772,1.3888045041358776,1.3888045041358772,0.9014418484680488,0.92872237243309,1.388804504135876,1.082201774082349,1.0,0.0,0.0,1.0,1.0
1.600171999495828,1.0,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,0.0,-12.0,0.6249334812164307,0.5800120830535889,0.6324555277824402,0.0,1.0774478912353516,1.0774478912353516,1.0822006346572737,1.0822006346572737,1.7317072003295029,1.7317072003295029,1.7317072003295029,1.7317072003295029,0.8771073537342533,0.9287207802474358,1.7317072003295015,1.0822018091494743,1.0,0.0,0.0,1.0,1.0
1.9952623149688795,1.0,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,0.0,-12.0,0.5011877417564392,0.4641886353492737,0.40824830532073975,0.0,1.0797059535980225,1.0797059535980225,1.082200634657274,1.082200634657274,2.1592740897129756,2.1592740897129747,2.1592740897129756,2.1592740897129747,1.1592740897129754,1.1592740897129752,2.1592740897129747,1.0822017048564367,1.0,0.0,0.0,1.0,1.0
0.01,1.0594630943592953,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,0.0605621337890625,-1.2177988317093646,1.0,1.0,0.5843244791030884,0.0,1.2261937856674194,1.2261937856674194,1.2147291416517958,1.2147291416517958,0.012147291145004837,0.012147291145004837,0.012147291145004837,0.012147291145004837,0.9991379531460766,0.9991379531460766,0.012147291145004823,0.012147291145004823,1.0,0.0,0.0,1.0,1.0
0.012469049049711741,1.0594630943592953,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,0.05377197265625,-1.2694440308756123,1.0,1.0,0.7297236323356628,0.0,1.2363156080245972,1.2363156080245972,1.2147291416517956,1.2147291416517956,0.015146516717450311,0.015146516717450311,0.015146516717450311,0.015146516717450311,0.9989251095632504,0.9989251095632504,0.015146516717450305,0.015146516717450305,1.0,0.0,0.0,1.0,1.0
0.015547718420411735,1.0594630943592953,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,0.049591064453125,-1.3045965696360673,1.0,1.0,0.7672343850135803,0.0,1.2200037240982056,1.2200037240982056,1.2147291416517958,1.2147291416517958,0.018886267176654665,0.018886267176654665,0.018886267176654665,0.018886267176654665,0.9986597137577715,0.9986597137577715,0.018886267176654647,0.018886267176654647,1.0,0.0,0.0,1.0,1.0
0.019386526359522076,1.0594630943592953,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,0.0380706787109375,-1.419409380652883,1.0,1.0,0.7699520587921143,0.0,1.2178003787994385,1.2178003787994385,1.2147291416517956,1.2147291416517956,0.023549378327128796,0.023549378327128796,0.023549378327128796,0.023549378327128796,0.9983287905709656,0.9983287905709656,0.023549378327128778,0.023549378327128778,1.0,0.0,0.0,1.0,1.0
0.024173154808041036,1.0594630943592953,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,0.02593994140625,-1.586031009228683,1.0,1.0,0.7604275345802307,0.0,1.2165430784225464,1.2165430784225464,1.2147291416517958,1.2147291416517958,0.029363836342829727,0.029363836342829727,0.029363836342829727,0.029363836342829727,0.9979161606948991,0.9979161606948991,0.029363836342829696,0.029363836342829696,1.0,0.0,0.0,1.0,1.0
0.03014162529877389,1.0594630943592953,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,0.0167694091796875,-1.7754822381743105,1.0,1.0,0.7517637610435486,0.0,1.2141759395599365,1.2141759395599365,1.2147291416517956,1.2147291416517956,0.03661391093643439,0.03661391093643439,0.03661391093643439,0.03661391093643439,0.9974016505938798,0.9974016505938798,0.03661391093643437,0.03661391093643437,1.0,0.0,0.0,1.0,1.0
0.037583740428844416,1.0594630943592953,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,0.0093994140625,-2.026899218413069,1.0,1.0,0.7098111510276794,0.0,1.211695909500122,1.211695909500122,1.2147291416517954,1.2147291416517954,0.04565406701288711,0.04565406701288711,0.04565406701288711,0.04565406701288711,0.996760105247542,0.996760105247542,0.04565406701288707,0.04565406701288707,1.0,0.0,0.0,1.0,1.0
